蓝光秒开,#genre#   
河南开封新闻,http://117.158.206.60:9080/kaifeng/kftv1.m3u8
河南开封图文,http://117.158.206.60:9080/kaifeng/kftv2.m3u8
河南开封公共,http://117.158.206.60:9080/kaifeng/kftv3.m3u8
河南民生频道,http://117.158.206.60:9080/live/live29_tzwj_500k.m3u8
河南南阳新闻,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_142.m3u8
河南南阳科教,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_296.m3u8
河南梨圆频道,http://117.158.206.60:9080/live/lypd.m3u8
河南洛阳一套综合频道,http://live1.lytv.com.cn:1935/live/LYTV11/playlist.m3u8
河南南阳二套公共频道,http://30539.hlsplay.aodianyun.com/lms_30539/tv_channel_295.m3u8
湖北武汉科技生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
湖北武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
湖北武汉海外,http://stream.appwuhan.com/6tzb/sd/live.m3u8
湖北十堰新闻,https://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
湖北十堰公共,https://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
湖北荆门新闻台,http://live.jmtv.com.cn/xwzh/sd/live.m3u8
湖北仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
湖北仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
湖北大冶一套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102TC1T.m3u8
湖北大冶二套,http://dayeyun.live.tempsource.cjyun.org/videotmp/s10102TC2T.m3u8
湖北鹤峰综合频道,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100hftv.m3u8
湖北大悟综合,http://yunshangdawu.live.tempsource.cjyun.org/videotmp/s10129dwzhpd.m3u8
湖北广水新闻综合,http://guangshui.live.tempsource.cjyun.org/videotmp/s10146GSXW.m3u8
湖北吉州新闻综合,http://218.204.153.158/10.m3u8
湖北十堰新闻频道,http://fangxian.tempsource.cjyun.org/videotmp/s10064fxtv1.m3u8
湖南茶频道,http://112.17.40.140/PLTV/88888888/224/3221226744/index.m3u8
湖南娄底综合台,http://mms.ldntv.cn:1935/live/zonghe/playlist.m3u8
湖南溆浦频道,http://liveplay.rednet.cn/live/xupu_tv.m3u8
湖南长沙影视台,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.m3u8
湖南湘西公共台,http://36514.hlsplay.aodianyun.com/tv_radio_36514/tv_channel_1381.m3u8
湖南湘潭综合台,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湖南云溪新闻频道,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
湖南张家界公共频道,http://stream.zjjrtv.com/zjjtv2/playlist.m3u8
湖南张家界新闻频道,http://stream.zjjrtv.com/zjjtv1/hd/live.m3u8
湖南沅陵新闻综合,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1729.m3u8
湖南沅陵电视剧频道,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1730.m3u8
湖南沅陵娱乐频道,https://40874.hlsplay.aodianyun.com/tv_radio_40874/tv_channel_1731.m3u8
湖南张家界公共,http://stream.zjjrtv.com/zjjtv2/hd/live.m3u8
湖南都市,http://kjol.cc/proxy/hunan.php?id=346
湖南金鹰纪实,http://kjol.cc/proxy/hunan.php?id=316
湖南金鹰卡通,http://kjol.cc/proxy/hunan.php?id=287
湖南教育电视台,http://pull.hnedutv.com/live/edutv.m3u8
湖南娄底综合,http://218.77.102.118:1935/live/zonghe/playlist.m3u8
湖南长沙地铁移动,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_356.m3u8
湖南长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.m3u8
湖南长沙新闻,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_346.m3u8
湖南衡山,http://hnhs.chinashadt.com:1936/hnhs/tv6.stream/chunklist_w541918932.m3u8
湖南路口,http://vod.zzlknews.cn:40731/live/_definst_/lxzh/chunklist_w904502203.m3u8
湖南金鹰纪实 SD,http://112.17.40.140/PLTV/88888888/224/3221226831/index.m3u8
广东卫视,http://112.17.40.140/PLTV/88888888/224/3221226225/index.m3u8
广东南方卫视,http://39.134.156.12/PLTV/88888888/224/3221225614/index.m3u8
广东戏曲,http://szlive.grtn.cn/lnxq/sd/live.m3u8
广东江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8
广东蛇口电视台,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8
广东佛山综合,http://dslive.grtn.cn/fszh/sd/live.m3u8
广东韶关综合,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8
广东潮州综合,http://live.zscz0768.com/live/zhpd.m3u8#http://dslive.grtn.cn/czzh/sd/live.m3u8
广东潮州公共,http://live.zscz0768.com/live/ggpd.m3u8
广东河源综合,http://dslive.grtn.cn/hyzh/sd/live.m3u8#http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
广东河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
广东揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8
广东湛江综合,http://dslive.grtn.cn/zjzh/sd/live.m3u8
广东汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8
广东云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8
广东肇庆综合,http://dslive.grtn.cn/zqzh/playlist.m3u8
广东珠海1,http://dslive.grtn.cn/zhzh/sd/live.m3u8
广东惠州综合,http://dslive.grtn.cn/hzzh/sd/live.m3u8
广东电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8
广东清远综合频道,http://hls.wiseqx.com/live/qxzh.m3u8
广东清远公共频道,http://hls.wiseqx.com/live/qxgg.m3u8
广东韶关公共频道,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
广东阳江公共频道,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/playlist.m3u8
广东阳江新闻频道,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/playlist.m3u8
广东湛江公共频道,http://120.237.237.11:8000/public/HDCH02/playlist.m3u8
广西贺州综合,http://live.mudu.tv/watch/kwe7ad.m3u8
广西柳州新闻频道,http://liveplay.lztvnet.com/live/31750_cc3fcb0f68b311e992905cb9018cf0d4.m3u8
广西柳州公共,http://39.135.32.29:6610/000000001000/lzgg/1.m3u8?IASHttpSessionId=OTT
广西柳州科教,http://liveplay.lztvnet.com/live/31750_e1bbfc0b68b311e992905cb9018cf0d4.m3u8
广西田东电视台,http://live.mudu.tv/watch/nczet8.m3u8

西南地区,#genre# 
重庆都市,http://219.153.252.50/PLTV/88888888/224/3221225640/chunklist.m3u8
重庆影视,http://219.153.252.50/PLTV/88888888/224/3221225638/1.m3u8
重庆科教,http://219.153.252.50/PLTV/88888888/224/3221225639/1.m3u8
重庆汽摩,http://219.153.252.50/PLTV/88888888/224/3221225642/1.m3u8
重庆少儿,http://219.153.252.50/PLTV/88888888/224/3221225646/1.m3u8
重庆时尚,http://219.153.252.50/PLTV/88888888/224/3221225636/chunklist.m3u8
重庆国际,http://219.153.252.50/PLTV/88888888/224/3221225623/chunklist.m3u8
重庆移动,http://219.153.252.50/PLTV/88888888/224/3221225628/chunklist.m3u8
重庆手持电视,http://219.153.252.50/PLTV/88888888/224/3221225637/1.m3u8
重庆文体娱乐,http://219.153.252.50/PLTV/88888888/224/3221225641/1.m3u8
重庆公共农村,http://219.153.252.50/PLTV/88888888/224/3221225626/chunklist.m3u8
重庆生活资讯,http://219.153.252.50/PLTV/88888888/224/3221225629/chunklist.m3u8
重庆涪陵综合,http://livefuling.chinamcache.com/liveful/fldszb001.m3u8
重庆川江综合,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/chunklist.m3u8
重庆两瓶,http://qxlmlive.cbg.cn:1935/app_2/ls_44.stream/chunklist.m3u8
重庆江津新闻综合,http://jiangjinlive.cbg.cn:1935/ch1.m3u8
重庆江津文化旅游,http://jiangjinlive.cbg.cn:1935/ch2.m3u8
重庆江津经济生活,http://jiangjinlive.cbg.cn:1935/ch0.m3u8
重庆万州综合,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
重庆万州影视,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
重庆丰都文化旅游,http://125.62.25.201:1936/output0.m3u8
重庆长寿综合,http://qxlmlive.cbg.cn:1935/app_2/ls_63.stream/playlist.m3u8
重庆忠县综合,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_35.stream/playlist.m3u8
重庆万盛电视台,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/chunklist.m3u8
重庆綦江综合频道,http://113.207.29.195:1935/app_2/_definst_/ls_25.stream/playlist.m3u8#http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_25.stream/playlist.m3u8
重庆影视频道,http://219.153.252.50/PLTV/88888888/224/3221225633/chunklist.m3u8
重庆娱乐频道,http://219.153.252.50/PLTV/88888888/224/3221225630/chunklist.m3u8
重庆少儿频道,http://219.153.252.50/PLTV/88888888/224/3221225625/chunklist.m3u8
重庆都市频道,http://219.153.252.50/PLTV/88888888/224/3221225631/chunklist.m3u8
重庆汽摩频道,http://219.153.252.50/PLTV/88888888/224/3221225634/chunklist.m3u8
重庆时尚频道,http://219.153.252.50/PLTV/88888888/224/3221225627/chunklist.m3u8
重庆国际频道,http://219.153.252.50/PLTV/88888888/224/3221225644/chunklist.m3u8
重庆科教频道,http://219.153.252.50/PLTV/88888888/224/3221225632/chunklist.m3u8
重庆武陵山频道,http://qianjianglive.cbg.cn/hls/live/live2/starsam.m3u8
重庆武隆综合频道,http://222.180.10.10:81/hls0
重庆北碚综合频道,http://222.178.181.121:12034/beibei01.m3u8
重庆长寿电视频道,http://qxlmlive.cbg.cn:1935/app_2/_definst_/ls_63.stream/playlist.m3u8
重庆黔江综合频道,http://qianjianglive.cbg.cn/hls/live/live1/starsam.m3u8
重庆开州综合频道,http://kaixianlive.cbg.cn:10345/1.m3u8
重庆开州生活频道,http://kaixianlive.cbg.cn:10345/5.m3u8
四川卫视,http://112.50.243.8/PLTV/88888888/224/3221225835/1.m3u8
四川文化旅游,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
四川经济,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
四川新闻,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
四川影视文艺,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
四川星空购物,http://scgctvshow.sctv.com/hdlive/sctv6/1.m3u8
四川妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
四川公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
四川峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8#http://219.145.171.78/scgctvshow.sctv.com/hdlive/emei/1.m3u8
四川遂宁综合,http://snlive.scsntv.com:8091/live/xwzh.m3u8#http://play.sngdxsn.com/live/xwzh/playlist.m3u8
四川遂宁公共,http://snlive.scsntv.com:8091/live/gggy.m3u8#http://play.sngdxsn.com/live/gggy/playlist.m3u8
四川巴中综合,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.m3u8#http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_246.flv
四川巴中公共,http://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8#https://30814.hlsplay.aodianyun.com/lms_30814/tv_channel_247.m3u8
四川雅安综合,http://flv.drs.tv.yatv.tv:8080/channellive/xinwen.flv
四川雅安公共,http://flv.drs.tv.yatv.tv:8080/channellive/gonggong.flv
四川雅安雨城频道,http://flv.drs.tv.yatv.tv:8080/channellive/yucheng.flv
四川乐山综合,http://flv.channellive.leshantv.net/live/ch1.flv
四川乐山公共,http://flv.channellive.leshantv.net/live/ch2.flv
四川绵阳综合,http://live.826pc.com/mytv/live.php?id=4
四川绵阳科技,http://live.826pc.com/mytv/live.php?id=2
四川绵阳公共,http://live.826pc.com/mytv/live.php?id=3
四川泸州综合,http://tvdrs.weblz.com.cn:8100/channellive/lztv1.flv
四川泸州公共,http://tvdrs.weblz.com.cn:8100/channellive/lztv2.flv
四川资阳综合,http://live.sczytv.com/zynews/news/live.m3u8
四川资阳雁江,http://live.sczytv.com/zytvyj/playlist.m3u8
四川雁江综合,http://live.sczytv.com/zytvyj/yj1/live.m3u8
四川广元综合,http://3g.dzsm.com/streamer/gy03.m3u8
四川广元公共,http://3g.dzsm.com/streamer/gy04.m3u8
四川广元影视,http://3g.dzsm.com/streamer/gy02.m3u8
四川广安公共,http://125.66.20.112:8081/flv500
四川广安新闻,http://125.66.20.112:8081/flv800
四川自贡综合,http://live.zgbctv.com:8080/live/m10.m3u8
四川自贡公共,http://live.zgbctv.com:8080/live/m11.m3u8
四川南充新闻综合,http://tv.drs.ncntv.com.cn:8100/channellive/ch1.flv
四川名山电视台,http://flv.drs.tv.yatv.tv:8080/channellive/mingshan.flv
四川甘孜新闻综合频道,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
四川阿坝州综合频道,http://222.214.9.34:90/live/zhpd.m3u8
四川凉山新闻综合,http://118.122.8.156:11111/lstv1/LSTV1.flv
四川安多藏语综合频道,http://222.214.9.34:90/live/wypd.m3u8
四川九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx.m3u8#http://111.231.194.231:85/live/lyzx_500k.m3u8
四川冕宁电视台,http://live.sichuanmianning.com/live/xwpd.m3u8
四川昭化综合,http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8#http://60.255.230.66:3100/hls/vxsqwmob/index.m3u8
四川攀枝花综合,http://zb.pzhgd.com:9091/live/xwzh.m3u8
四川洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
四川蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
四川双流综合,http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e?fmt=h264_1000k_flv#http://streaming.sltv.net/live/1f9c43a006c947aba1afccfbe9f35b2e.m3u8?fmt=h264_550k_ts&m3u8
四川西昌综合,http://stream.xctv.news:8084/1a6c203cd4644dd9a27a4b07a1159e14/h264_500k_ts/index.m3u8?type=flv2hls_m3u8#http://stream.xctv.news:8084/live/1a6c203cd4644dd9a27a4b07a1159e14?fmt=h264_500k_flv
四川德阳新闻综合,http://video.dztv.tv:1935/live/xwzh_gq/chunklist_w1468880256.m3u8
四川安州新闻,http://live.sctvcloud.com/live/anzhoutv1/playlist.m3u8
四川安州综合,http://live.sctvcloud.com/live/anzhoutv2/playlist.m3u8
四川资阳新闻综合,http://zbzy.sczytv.com/live/23074_0438d2a1e35c11e9b04e6c92bf487b62.m3u8
四川大竹新闻综合,http://www.dazhutv.com:8083/videos/live/50/0/fvfm8SqxEkQGt/fvfm8SqxEkQGt.M3U8
四川岳池综合,http://liveyc.cmc.yuechirmt.cn/live/yctv.m3u8
四川蓬溪综合,http://live.sctvcloud.com/live/pengxi/playlist.m3u8
四川成都大熊猫,https://gccncc.v.wscdns.com/gc/ipanda_1_500/playlist.m3u8?wsHost=gc.schls.8686c.com&wsApp=HLS
四川成都大熊猫1,https://gcalic.v.myalicdn.com/gc/ipanda1000_1md.m3u8
四川成都大熊猫青青,https://gctxyc.liveplay.myqcloud.com/gc/xiongmao20_1_md.m3u8
四川成都大熊猫妃妃,https://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8?contentid=2820180516001
四川成都大熊猫娅祥,https://gcksc.v.kcdnvip.com/gc/xiongmao15_1/index.m3u8?BR=md&region=shanghai
四川成都大熊猫英英,https://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8?contentid=2820180516001
四川成都大熊猫水秀,https://gccncc.v.wscdns.com/gc/xiongmao12_1/index.m3u8?contentid=2820180516001
贵州∣黔西综和,http://live.qxndt.com/channel2/sd/live.m3u8
贵州∣黔西公共,http://live.qxndt.com/channel3/sd/live.m3u8
云南云南都市台,http://39.130.215.166:6410/gitv_live/G_YNTV2HD/G_YNTV2HD.m3u8?#http://edge1.yntv.cn/channels/yntv/ynds/m3u8:sd
云南云南影视台,http://39.130.215.166:6410/gitv_live/G_YNTV5HD/G_YNTV5HD.m3u8?
云南云南公共台,http://39.130.215.166:6410/gitv_live/G_YNTV6HD/G_YNTV6HD.m3u8?#http://edge1.yntv.cn/channels/yntv/yngg/m3u8:sd
云南云南少儿台,http://edge1.yntv.cn/channels/yntv/ynse/m3u8:sd#http://39.130.206.132:6410/gitv_live/G_YNTVSEHD/G_YNTVSEHD.m3u8
云南文山综合台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南文山公共台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv
云南楚雄综合台,http://hwzbout.yunshicloud.com/gbqei5/cy550p.m3u8
云南楚雄公共台,http://hwzbout.yunshicloud.com/gbqei5/12661u.m3u8
云南丽江综合台,http://hwzbout.yunshicloud.com/mj1170/h6f7wv.m3u8
云南丽江公共台,http://hwzbout.yunshicloud.com/mj1170/06qk26.m3u8
云南迪庆综合台,http://stream01.dqtv123.com:1935/live/xinwenzonghe.stream/playlist.m3u8

西北地区,#genre#   
陕西西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
陕西西安1,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
陕西西安2,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
陕西西安3,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
陕西西安4,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
陕西延安二台,http://stream2.liveyun.hoge.cn/YATV2/sd/live.m3u8
陕西横山综合,http://stream.hsqtv.cn/2/sd/live.m3u8
陕西敦煌综合,http://live.todaydunhuang.com:1935/live/live100/500K/tzwj_video.m3u8
甘肃卫视,http://cctvtxyh5ca.liveplay.myqcloud.com/wstv/gansu_2/index.m3u8
甘肃公共应急,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃少儿,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8
甘肃文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃经济,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃都市,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃兰州公共,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8
甘肃兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8
甘肃兰州生活经济,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8
甘肃兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8
甘肃陇尚生活,http://39.134.39.39/PLTV/88888888/224/3221226254/index.m3u8
甘肃酒泉综合频道,http://stream.gsjqtv.com/pd1/sd/live.m3u8
甘肃酒泉公共频道,http://stream.gsjqtv.com/pd2/sd/live.m3u8
甘肃金昌综合频道,http://stream4.liveyun.hoge.cn/ch02/sd/live.m3u8
甘肃金昌公共频道,http://stream4.liveyun.hoge.cn/ch01/sd/live.m3u8
甘肃敦煌电视台,http://117.156.28.119/270000001111/1110000028/index.m3u8
甘肃灵台新闻综合,http://117.156.28.119/270000001111/1110000145/index.m3u8
甘肃银川生活,http://stream.ycgbtv.com.cn/ycxw/sd/live.m3u8
新疆卫视,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225884/1.m3u8
兵团卫视,http://112.17.40.211/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228419/index.m3u8?fmt=ts2hls
新疆维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8
新疆哈语综合,http://livehyw5.chinamcache.com/hyw/zb03.m3u8
新疆汉语综艺,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆维语综艺,http://livehyw5.chinamcache.com/hyw/zb05.m3u8
新疆影视频道,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtv6&nwtime=1603609789&sign=698b7f3bfa53cad5132b64a27df445ce&mip=221.9.85.57&from=com
新疆汉语经济生活,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆哈语综艺,http://livehyw5.chinamcache.com/hyw/zb08.m3u8
新疆维语经济生活,http://livehyw5.chinamcache.com/hyw/zb09.m3u8
新疆汉语体育,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆汉语法制信息,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8
睛彩新疆,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjc&nwtime=1603610389&sign=52a237f4a3c46c3f2f01c45b73b490be&mip=221.9.85.57&from=com
睛彩电影,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcdy&nwtime=1603610430&sign=ffe0240020866eff1879ca5d454d0c3f&mip=221.9.85.57&from=com
睛彩丝路,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcsl&nwtime=1603610450&sign=c13d3361f9067b6aed056b9f7d713984&mip=221.9.85.57&from=com
睛彩电视剧,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjjcdsj&nwtime=1603610477&sign=9a2a029a28c6a30e4b41ea4de9fcf39e&mip=221.9.85.57&from=com
睛彩哈萨克,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjchsk&nwtime=1603610513&sign=223098d4969b3675595e0a7d50448df1&mip=221.9.85.57&from=com
睛彩维吾尔,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcwwe&nwtime=1603610539&sign=fecd329f68b1d2cdaa7ab77d2bc97860&mip=221.9.85.57&from=com
睛彩维吾尔动漫,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcdmwwe&nwtime=1603610570&sign=7eea6ad29ac8d30767e7d52c166a50b6&mip=221.9.85.57&from=com
睛彩维吾尔电影,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcdywwe&nwtime=1603610598&sign=f5040dd7b6e34163a2e7d2ce46b4e5e4&mip=221.9.85.57&from=com
睛彩维吾尔文艺,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcwywwe&nwtime=1603610630&sign=d0440c17130bd594c57125c9d8e01f5d&mip=221.9.85.57&from=com
睛彩维吾尔音乐,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjjcyywwe&nwtime=1603610663&sign=7fd49f473f3320120bf7dc9bda21abb8&mip=221.9.85.57&from=com
睛彩维吾尔电视剧,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjjcdsjwwe&nwtime=1603610688&sign=2a9feb8a8b67054d987b9db7dd3d05de&mip=221.9.85.57&from=com
新疆教育,http://tv05.tsytv.com.cn/liveho/xinjiangjiaoyu.stream/playlist.m3u8
兵团建设,http://v.btzx.com.cn:1935/live/news.stream/playlist.m3u8
乌鲁木齐汉语综合,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/xwzh.m3u8
乌鲁木齐维语综合,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/wy.m3u8
乌鲁木齐影视频道,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/ys.m3u8
乌鲁木齐都市生活,http://tv05.tsytv.com.cn/liveho/utv-4.stream/playlist.m3u8
乌鲁木齐文体娱乐,http://tv05.tsytv.com.cn/liveho/utv-5.stream/playlist.m3u8
乌鲁木齐妇女儿童,http://pili-live-hls.xjwlmqapp2019.sobeylive.com/xjwlmqapp2019/shfw.m3u8
克拉玛依汉语综合,https://klmyzb.rcsxzx.com/hls/klmy1.m3u8
克拉玛依维语综合,https://klmyzb.rcsxzx.com/hls/klmy2.m3u8
克拉玛依影视剧场,https://klmyzb.rcsxzx.com/hls/klmy3.m3u8
克拉玛依生活娱乐,https://klmyzb.rcsxzx.com/hls/klmy4.m3u8
克拉玛依新闻频道,https://klmyzb.rcsxzx.com/hls/klmy5.m3u8
昌吉综合频道,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjcjtv1&nwtime=1603611336&sign=8640836f7e1dd26b04505569bd8fd4dd&mip=221.9.85.57&from=com
昌吉城市生活,http://mlive1.91kds.cn/b9/sdqk1.m3u8?id=xjcjtv2&nwtime=1603611366&sign=b67a0e9f0cbca7eeafe022548f775b48&mip=221.9.85.57&from=com
哈密一套,http://218.202.219.216/liveho/hami-1.stream/playlist.m3u8
哈密二套,http://218.202.219.216/liveho/hami-2.stream/playlist.m3u8
哈密三套,http://tv05.tsytv.com.cn/liveho/hami-3.stream/playlist.m3u8
伊犁汉语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjyltv1&nwtime=1603611462&sign=80c6d22d1589df557ca58a99ee406c86&mip=221.9.85.57&from=com
伊犁维吾尔,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjyltv2&nwtime=1603611493&sign=3d0759f533c653ee09493d10ed282527&mip=221.9.85.57&from=com
伊犁哈萨克,http://mlive1.91kds.cn/b9/xjyx.m3u8?id=xjyltv3&nwtime=1603611523&sign=4cb79d0da956ccf0cc561fc5e44a2e90&mip=221.9.85.57&from=com
伊犁经济法制,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjyltv4&nwtime=1603611556&sign=1be439458c29cadb1f277c1d71cabb2f&mip=221.9.85.57&from=com
吐鲁番汉语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtlf1&nwtime=1603611581&sign=694e39a6662e35a58ac50a80d709773c&mip=221.9.85.57&from=com
吐鲁番维语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtlf2&nwtime=1603611615&sign=8a61fb126ba72a7c950b023e598a35f4&mip=221.9.85.57&from=com
吐鲁番直播频道,http://www.tlfgbdt.com:8000/hls/Mystream2/index.m3u8
吐鲁番远程教育,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjtlf6&nwtime=1603611675&sign=1a122281a61293e7590651fd15536504&mip=221.9.85.57&from=com
阿克苏一套,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjaks1&nwtime=1603611693&sign=1a9edd70251fec078664324e80141c45&mip=221.9.85.57&from=com
和田汉语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjhttv1&nwtime=1603611726&sign=687ff2c65257d70378aaa3693e1fb9ff&mip=221.9.85.57&from=com
博州汉语综合,http://klmyyun.chinavas.com/hls/bozhou1.m3u8
博州蒙语综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbztv2&nwtime=1603611810&sign=66d70dc9fa6a09ef8064554ebe513520&mip=221.9.85.57&from=com
博州维语综合,http://klmyyun.chinavas.com/hls/bozhou3.m3u8
巴州综合,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv1&nwtime=1603611878&sign=2c77f839fabaa4471fdc15c58701719f&mip=221.9.85.57&from=com
巴州蒙语,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv2&nwtime=1603611902&sign=b14a18798e2af9c8113616c6753d770a&mip=221.9.85.57&from=com
巴州维吾尔语,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv3&nwtime=1603611933&sign=a4fd31c616ccbb156eea9201a50e7fa8&mip=221.9.85.57&from=com
巴州教育,http://mlive1.91kds.cn/b9/bstxj.m3u8?id=xjbatv4&nwtime=1603611970&sign=d90d774f1ee2f9ce8d4b9d86596b1224&mip=221.9.85.57&from=com
